key,nome,nomeunita1,daprof,aprof,litologia,etarel,a
211968,AGOSTINO  47 DIR,,54.0,2750.0,,,
768672,CERVIA MARE 31 DIR,,54.0,2946.0,,,
299231,CERVIA MARE 42 DIR,,54.0,2180.0,,,
222943,MARIANGELA 1,,54.0,296.0,,,
5044020,S.SALVATORE,,54.0,56.5,CALCARI A BRIOZOI,MIOCENE MED.,
1009501,TEANO 4,COMPLESSO VULCANICO,54.0,60.0,"TUFO SABBIOSO-SCORIACEO, COMPLETAMENTE SCIOLTO, CON POMICI, MINUTI FRAMMENTI DI LAVA SCURA (FONOLITE O TEFRITE?) E POZZOLANE CHIARE. SI TRATTA DI UN TERRENO DEL TUTTO SIMILE A QUELLO TRA 39 E 48",PLEISTOCENE,
376381,121,GRUPPO FORMAZIONI POSTOROGENICHE,55.0,185.0,ARGILLA MARNOSA-GESSO-GHIAIA-SABBIA,MIOCENE-SUP,
682531,170,,55.0,115.0,ARGILLE-SABBIE-CONGLOMERATI,MIOCENE-SUP,PLEISTOCENE
1004795,BALDI,MACIGNO,55.0,63.0,ARENARIA,OLIGOCENE-S,AQUITANIANO
52797,LUSTIGNANO 8,LIGURIDI S.L.,55.0,1380.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
939404,MASSA 2,,55.0,655.0,"ARGILLITI,CALC.SILICEI,CALC.MARN.,A",CRETACEO SUP.,CRETACEO INF.
66235,TRAVALE 15,BRECCIA ANIDRITI E DOLOMIE SCT,55.0,226.0,CALCARE DOLOMITICO-ANIDRITE,RETICO,
1005771,MONTEROTONDO 3,FORMAZIONI CONDENSATE DI S.T.,55.7,143.35,CALCARE-ARGILLITE-CALCARE SELCIFERO,LIAS MED.SUP SL,
6723003,S.COLOMBANO 4,,56.4,275.0,MARNE CON INTERCALAZIONI SABBIOSE,TORTONIANO,TORTONIANO
5044020,S.SALVATORE,,56.5,102.0,MARNE ARENACEE,,
6237002,CRESPELLANO 2,,56.6,1246.6,ARGILLE E MARNE ARENACEE,,
927701,AMELIA 17 DIR,,57.0,2747.0,,,
26242,AMELIA 48 DIR,,57.0,2800.0,,,
1003940,COLLA H,DIASPRI,57.0,71.4,RADIOLARITI,MALM,
288458,DARIA SE 1,,57.0,1560.0,ARGILLE,,
43602,PORTO GARIBALDI 46 DIR,,57.0,2694.0,,,
1005539,ASSUNTA 1,SABBIE DI ASTI,57.1,341.1,SABBIE E SABBIE ARGILLOSE CON LIVELLI DI ARGILLA. TRACCE DI TORBA,PLEISTOCENE SUPERIORE,
2449001,COSTA DI BALLO,,58.0,64.0,MARNA VERDASTRA,,
1002266,LAGONROSSO,CALCARE CAVERN.BRECCE POLIG.,58.0,79.3,CALCARE CON QUARZO,TRIASSICO-S,
245627,NADIA 1,,58.0,304.0,,,
6244001,ALFINO 1,SABBIE DI ASTI,59.0,1106.0,,PLEISTOCENE,
2053002,CIANCIANA S1,,59.0,107.0,ARGILLE MARNOSE CON LIVELLI DI SABB,,
5656006,OSIMO 1,FLYSCH DI TERAMO,59.8,1138.8,ARGILLE E SABBIE,PLIOCENE INF.,
5656007,OSIMO 1A,,59.8,265.8,ARGILLE,PLIOCENE SUP.,
622015,AMELIA 32 DIR,,60.0,2800.0,,,
557887,BAGNORE 8,FORM. DEL NUMMULITICO S.T.,60.0,236.0,CALCARE,OLIGOCENE,
5435001,CAGNESI 1,CALCARE MASSICCIO,60.0,210.0,CALCARI,GIURASSICO,
596921,CARBOLI CBIS,GRUPPO SERIE OFIOLITIFERA F.L.,60.0,90.0,OFIOLITI,CRETACEO-INF,
839658,DEMETRA 3,,60.0,706.0,,,
584922,FABBRICIANO,GRUPPO FORMAZIONI POSTOROGENICHE,60.0,220.0,CONGLOMERATO-SABBIA-ARGILLA,PLIOCENE-I,
1006828,FELCIAI,CALCARI SELCIF. GRIG. CHIAR.,60.0,71.0,CALCARE CON QUARZO,LIAS MED.SUP.SL,
1003276,MELI 2,LIGURIDI S.L.,60.0,97.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
42394,MINIERA 2,CALCARE A CALPIONELLE F.L.,60.0,125.0,ARGILLITE-SILTITE-CALCARE MICRITICO,CRETACEO-INF,
6332001,RIVALTA 1DIR.,ARGILLE DEL SANTERNO,60.0,761.0,,PLIOCENE-PLEISTOCENE,
5044021,S.SISTO,,60.0,164.5,TUFI LITOIDI A SCORIE NERE,PLEISTOCENE,
478969,SANTAMARIA,GRUPPO FORMAZIONI POSTOROGENICHE,60.0,375.0,CONGLOMERATO-ARGILLA-GESSO,MIOCENE,
1009501,TEANO 4,COMPLESSO VULCANICO,60.0,65.0,"TUFO SABBIOSO GIALLASTRO MOLTO FINE, MAL CEMENTATO, INGLOBANTE ELEMENTI DI POZZOLANE BIANCASTRE, MINUTI PEZZETTI DI LAVA E CRISTALLI DI LEUCITE. ",PLEISTOCENE,
1004143,MONTEROTONDO 5,CALCARI SELCIF. GRIG. CHIAR.,61.05,162.85,CALCARE SELCIFERO,LIAS MED.SUP. SL,
5341021,AB D 40,,62.0,150.0,SCISTI ARGILLOSI E CALCARI,,
512387,EMANUELA 1,,62.0,305.0,,,
1005814,LIDO 1,,62.0,324.0,ALTERNANZA DI SABBIA E ARGILLA SABBIOSA ,PLEISTOCENE,PLEISTOCENE
1008871,MONTEROTONDO 2,SCAGLIA ROSSA,62.0,144.7,ARGILLITE,CRETACEO,EOCENE
6535001,CAVONE DI CARPI 2,PORTO GARIBALDI,62.2,295.2,SABBIE ED ARGILLE,PLIOCENE INF.,
1004795,BALDI,CALCARI MARNE A RHAET.C.,63.0,87.2,CALCARE DOLOMITICO,TRIASSICO-S,LIAS
1008244,LEPRATA 3,MACIGNO,63.0,460.0,ARENARIA,OLIGOCENE-S,AQUITANIANO
6246001,RAVENNA 1 SUBSIDENZA,SABBIE DI ASTI,63.0,498.0,,PLEISTOCENE,
2449001,COSTA DI BALLO,,64.0,70.0,ARGILLA MARNOSA E SABBIOSA,,
407493,NAOMI 1,,64.0,440.0,SABBIE E ARGILLE,,
4905544,CALANDRONE 1,,65.0,245.0,SABBIA E ARGILLA CON TORBA (113,,
186427,CANNETO 3,CALCARE A PALOMBINI F.L.,65.0,320.0,ARGILLITE-CALCARE MICRITICO/SILICEO-SELCE,CRETACEO-INF,
2378769,CAVIAGA 127,,65.0,68.0,ARGILLA,,
1006532,MONTEROTONDO 17,SCAGLIA ROSSA,65.0,260.0,ARGILLITE,CRETACEO,EOCENE
423089,PC 36B,GRUPPO FLYSCH CALC.-MARN. F.L.,65.0,500.0,"ARGILLITI,CALCARI,ARENARIE",CRETACEO,
1001984,SANTAMICIE 2,MACIGNO,65.0,179.0,ARENARIA,OLIGOCENE-S,AQUITANIANO
1005044,TEANO 3,COMPLESSO VULCANICO,65.0,97.0,"TUFO DI COLORE ROSSASTRO-OCRACEO, ESSENZIALMENTE COSTITUITO DA FANGO E SABBIA FINISSIMA, TALCOSO AL TATTO QUANDO E' SECCO, INGLOBANTE RARI ELEMENTI DI LAVA GRIGIA, PICCOLE SCORIE VETROSE E POMICI MINUNTE. SONO PRESENTI ANCHE MINERALI ISOLATI. SI INTERPRETA QUESTO INTERVALLO COME UNA COLATA DI FANGO (MUD-FLOW)",PLEISTOCENE,
1009501,TEANO 4,COMPLESSO VULCANICO,65.0,78.0,"FRAMMENTI E BLOCCHETTI MINUTI (< 1/2 CM) DI SCORIE E LAPILLI ROSSASTRI, LAVE SCURE, POZZOLANE BIANCASTRE O GIALLICCE, POMICI GRIGIE.IL TUTTO IN UNA MATRICE SABBIOSA DI DIMENSIONI < 1 MM IN CUI SI RICONOSCONO CRISTALLI DI PLAGIOCLASIO E DI MICA NERA. LA MATRICE SABBIOSA CONTINENE ANCHE UNA MODESTA QUANTITA' DI FANGO VULCANICO",PLEISTOCENE,
295113,TRAVALE 17,BRECCIA ANIDRITI E DOLOMIE SCT,65.0,263.0,CALCARE DOLOMITICO-ANIDRITE,RETICO,
6535007,CAVONE 4,PORTO GARIBALDI,65.1,400.1,ALTERNANZE DI SABBIE E ARGILLE,PLIOCENE INF.,
1008416,90,MACIGNO,65.6,418.0,ARENARIA-ARGILLITE,OLIGOCENE-S,AQUITANIANO
6922001,BURAGO 1,SABBIE DI ASTI,66.0,226.0,SABBIE CON LIVELLI ARGILLOSI,PLEISTOCENE,
1003591,CIOCCAIA,LIGURIDI S.L.,66.0,297.0,OFIOLITE-ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
1008107,CHIANCIANO 1,,66.2,120.0,SABBIA FINE CON LIVELLI DI ARGILLA GRIGIA E TORBA,PLIOCENE-S,
2378769,CAVIAGA 127,,68.0,105.0,"SABBIA,  ARGILLA E CIOTTOLI (75)",,
7340843,CAVIAGA 128,,68.0,70.0,ARGILLA,,
5536020,TRAVALE 12,BRECCIA ANIDRITI E DOLOMIE,68.0,69.0,ANIDRITI E DOLOMIE,TRIAS SUP.,
6345002,ZORABINI 1,SABBIE DI ASTI,68.0,1138.0,,PLIOCENE,
1009757,LEPRATA 1,MACIGNO,68.4,113.0,ARENARIA,OLIGOCENE-S,AQUITANIANO
1000722,MONTEROTONDO 15,SCAGLIA ROSSA,68.9,305.0,ARGILLITE,CRETACEO,EOCENE
1005455,PALAZZO REALE,II° PERIODO FLEGREO,69.0,102.0,TUFO VERDE DI DEPOSIZIONE MARINA,QUATERNARIO,
1009551,IFV 1,,69.3,283.4,TUFO CON INTERCALAZIONI LAVICHE,,
1009203,86,MACIGNO,69.55,228.0,ARENARIA-ARGILLITE,OLIGOCENE-S,AQUITANIANO
5341002,AB D 3,,70.0,118.0,ARGILLE E CALCARI CON TRACCE DI ARENARIA,,
5340007,BAGNORE 1,LIGURIDI S.L.,70.0,176.0,"CALCARI,ARGILLITI,ARENARIE",EOCENE,CRETACEO
543421,BONORVA,,70.0,75.0,IGNIMBRITE DIACLASATA,,
8320634,CAPO NEGRO 1 DIR,TELLARO,70.0,242.0,"MARNA GRIGIO VERDE PREVALENTE, PASSANTE VERSO IL BASSO A GRIGIO-MARRONE CON INTERCALAZIONI PIU' O MENO FREQUENTI DI WACKESTONE A FORAMINIFERI PLANCTONICI PREVALENTI. TRACCE DI PIRITE",LANGHIANO-SERRAVALLIANO,
1000642,CASTELVOLTURNO 3,MARINO,70.0,1460.0,,QUATERNARIO,
7340843,CAVIAGA 128,,70.0,159.0,"SABBIA,  ARGILLA E CIOTTOLI (85)",,
2449001,COSTA DI BALLO,,70.0,149.0,MARNE,,
1003027,FOSSO,MACIGNO,70.0,87.0,ARENARIA,OLIGOCENE-S,AQUITANIANO
1007469,GRAZZANISE 1,MARINO,70.0,285.0,CONGLOMERATI-SABBIE-PIROCLASTITI,QUATERNARIO,
45726,LUSTIGNANO 4,CALCARE A PALOMBINI F.L.,70.0,530.0,ARGILLITE-CALCARE SILICEO-ARENARIA,CRETACEO-INF,
5241001,PC 30,CALCARE A PALOMBINI F.L,70.0,400.0,"ARGILLITI,CALCARI SILICEI ED ARENARIA",CRETACEO INF.,
908773,RADICONDOLI 5,CALCARE A PALOMBINI F.L.,70.0,580.0,ARGILLITE-CALCARE MICRITICO-ARENARIA CEM. CARB.,CRETACEO-INF,
788905,S.POMPEO 1,GRUPPO FORM. SERIE GESSIFERA,70.0,265.0,CONGLOMERATO-SABBIA-ARGILLA,MESSINIANO,
5142026,VALENTANO 2,CORPO INTRUSIVO,70.0,580.0,"PIROCLASTITI, LEUCITITI ED IGNIMBRI",QUATERNARIO,
1007437,MONTEROTONDO 16,SCAGLIA ROSSA,70.6,170.0,ARGILLITE-CALCARE,CRETACEO,EOCENE
124153,AURORA 1 DIR,,71.0,314.0,,,
6520002,STAFFORA 1DIR.,,71.0,567.0,SABBIE,PLEISTOCENE,PLIOCENE MED.
560295,BAGNORE 4,LIGURIDI S.L.,71.5,600.0,ARGILLITE-CALCARE MARNOSO-MARNA,CRETACEO,EOCENE
1006594,CAMPO,LIGURIDI S.L.,72.9,118.15,ARGILLITE-CALCARE-QUARZITI,CRETACEO,EOCENE
1005509,MONTEROTONDO 12,FORMAZIONE DELLA SCAGLIA ROSSA,72.9,130.0,ARGILLITE,CRETACEO,EOCENE
1009283,SASSO 18,DIASPRI,73.0,110.0,DIASPRI,MALM,
1009124,VOLTURNO 1,,73.0,102.0,PIROCLASTITI E VULCANITI CON LIVELLI SABBIOSI,,
5044019,ZITELLE,,73.0,82.0,TUFI ED ARGILLE,PLEISTOCENE,
1004174,MELI 1,LIGURIDI S.L.,74.0,151.9,OFIOLITE-CALCARE-ARGILLITE,CRETACEO,EOCENE
1009801,CASTELVOLTURNO 1,MARINO,75.0,1720.0,SABBIE-ARGILLE,QUATERNARIO,
3119007,DECIMOPUTZU,,75.0,80.0,SABBIE ARGILLOSE,QUATERNARIO,PLIOCENE
1001141,MELI 3,LIGURIDI S.L.,75.0,239.25,ARGILLITE-CALCARE MARNOSO-ARENARIA,CRETACEO,EOCENE
5341008,PIANCASTAGNAIO D1,,75.0,498.0,"ARGILLE,CALCARI E MARNE",,
3681003,RIVOLTA 1,ARGILLE DEL SANTERNO,75.0,692.0,ARGILLE,PLEISTOCENE,
6623001,SARMATO 1,,75.0,430.0,ARGILLE CON SABBIE,PLIOCENE,
551642,VC 9,CALCARE A PALOMBINI F.L.,75.0,210.0,ARGILLITE-CALCARE MICRITICO-ARENARIA CEM. CARB-OFIOLITE,CRETACEO-INF,
5535017,DOCCIOLI 1,CALCARE SELCIFERO,76.0,94.0,CALCARI SELCIFERI,LIAS,
6621003,TORRICELLA VERZATE 1,,76.6,2082.6,MARNE E ARENARIE,MIOCENE,
41713,RAMONA 1 DIR,,77.0,375.0,SABBIE E ARGILLE,,
824577,CAMPOAIMELI,LIGURIDI S.L.,77.5,100.3,CALCARE-ARGILLITE,CRETACEO,EOCENE
570782,GELLO,,78.0,152.0,"Argille, marne, arenarie e conglom.",,
1004175,IFV 2,,78.0,330.0,TUFO CON INTERCALAZIONI POMICEE E LAVICHE,,
910702,MONTEGEMOLI,,78.0,180.0,ARGILLE COMPATTE,MIOCENE SUP.,
1009501,TEANO 4,COMPLESSO VULCANICO,78.0,87.0,"SABBIE E SCORIE, COMPLETAMENTE SCIOLTE, CON POMICI, MINUTI ELEMENTI DI LAVA E POZZOLANA",PLEISTOCENE,
1006882,LAGONPACINI,CALCARI SELCIF. GRIG. CHIAR.,79.0,157.0,CALCARE CON QUARZO,LIAS MED.SUP.SL,
321312,MANUELA 1 DIR,,79.0,1067.0,ARGILLE,,
1009522,130,GRUPPO FORMAZIONI POSTOROGENICHE,80.0,155.0,ARGILLA SABBIOSA-CONGLOMERATO-GESSO,MIOCENE-S,
1002573,CELLONE AURUNCI,SALMASTRO-MARINO,80.0,700.0,CONGLOMERATI-SABBIE CON ARGILLE E PIROCLASTITI,QUATERNARIO,
3318006,COLLINAS,,80.0,140.0,SILTITI,,
3978001,FERRANDINA A DIR./GROTTOLE 35,,80.0,964.0,ARGILLE-SABBIOSE,,
7810152,GAGLIANO NORD 1,,80.0,175.0,ARGILLE,OLIGOCENE,
3978002,GROTTOLE 36DIR.,,80.0,945.5,ARGILLA SABBIOSA CON QUALCHE LIVELLETTO DI SABBIA,,
3978011,GROTTOLE 37,,80.0,935.0,ARGILLE SABBIOSE CON QUALCHE LIVELLETTO DI SABBIA,,
4059001,ISCHIA 3,CETARA,80.0,130.0,TUFI GRIGI TRACHITICI,,
1008160,LAGO 8,GRUPPO FORM. SERIE LIGNITIFERA,80.0,165.0,CONGLOMERATO,TORTONIANO,
733990,LR B,CALCARE A PALOMBINI F.L.,80.0,160.0,ARGILLA SABBIOSA-CALCARE SILICEO-ARENARIA CEM. CARB,CRETACEO-INF,
484128,MONTEVERDI 5,FORMAZIONE DI LANCIAIA F.L.,80.0,155.0,CALCARE-MARNA-ARENARIA,PALEOCENE,EOCENE
713310,MONTEVERDI 5A,FORMAZIONE DI LANCIAIA F.L.,80.0,150.0,CALCARE MARN.-MARNA-ARENARIA,PALEOCENE,EOCENE
1002402,QUALIANO 1,MARINO,80.0,260.0,SABBIE-ARGILLE-PIROCLASTITI-LAVE,QUATERNARIO,
635382,SANMICHELE,CALCARE A PALOMBINI F.L.,80.0,180.0,CALCARE-ARGILLITE-ARENARIA,CRETACEO-INF,
763204,TRAVALE 18,BRECCIA ANIDRITI E DOLOMIE SCT,80.0,530.0,CALCARE DOLOMITICO-ANIDRITE,TRIASSICO-SUP,
6345023,PORTO CORSINI 9D,SABBIE DI ASTI,80.1,1124.1,SABBIE,PLEISTOCENE,
662686,DIDONE 1,,81.0,1408.0,ARGILLE E SABBIE,,
138701,SEMESTENE,,81.0,85.0,ANDESITE,,
5534011,SERRAZZANO 8,LIGURIDI S.L.,81.0,331.0,"OFIOLITI,CALCARI MARNOSI,ARGILLOSCITI,MICRITE",EOCENE SUP.,CRETACEO INF.
1008699,BOSCO 1,CALCARE CAVERN.BRECCE POLIG.,81.5,574.05,CALCARE-CALCARE CON QUARZO,TRIASSICO-S,
4059002,ISCHIA 2,,82.0,160.0,TUFI GRIGI TRACHITICI,,
1004109,MONTEROTONDO 11,FORMAZIONI CONDENSATE DI S.T.,82.0,225.0,CALCARE-ARGILLITE-CALCARE SELCIFERO,LIAS MED.SUP. SL,
5044019,ZITELLE,,82.0,144.0,"CALCARI MARNOSI, ARENARIE ED ARGILLITI",OLIGOCENE,
1004996,TEANO 5,COMPLESSO VULCANICO,83.5,86.5,TUFO GIALLO LITOIDE INGLOBANTE FRAMMENTI DI LAVA GRIGIA E MARRONE (DI DIMENSIONI < 1/2 CM) E PICCOLE POMICI,PLEISTOCENE,
1001958,ORISTANO 1,,84.0,616.0,"ARGILLE E ARGILLE SABBIOSE, MARNE TALORA ARGILLOSE E TUFACEE CON FREQUENTI NTERCALAZIONI DI CIOTTOLI, GHIAIETTO, SABBIE FINI E GROSSOLANE, TUFI, GRANITI E ARGILLOSCISTI",PLIOCENE SUPERIORE,
1002641,SANTACORINNA,FORMAZIONI CONSENSATE DI S.T.,84.0,137.0,ARGILLITE-DIASPRI-CALCARE SELCIFERO-CALCARE,TRIASSICO,EOCENE
698773,150,GRUPPO FORM. SERIE GESSIFERA,85.0,95.0,GESSO-ARGILLA-MARNA,MIOCENE-SUP,
5044018,BAGNACCIO 1,,85.0,87.0,ARGILLITI,CRETACEO SUP.,
1007261,CAPRIOLA,GRUPPO FORMAZIONI POSTOROGENICHE,85.0,400.0,ARGILLA-SILTITI-GESSO,MIOCENE-S,
7016001,LISANZA 1,CONGLOMERATI DI COMO,85.0,909.0,,OLIGOCENE,
1006133,MONTEROTONDOHN 4,CALCARI SELCIF. GRIG. CHIAR.,85.0,177.7,CALCARE,LIAS MED.SUP. SL,
5209796,PUMENENGO 1,,85.0,110.0,SABBIA E ARGILLA,,
1004348,S.ANGELO Cinigiano,,85.0,120.0,ARGILLE CON BRECCE CALCAREE,,
1009851,CAMPANE,CALCARE MASSICCIO,85.5,515.25,CALCARE,LIAS INF.S.L.,
6535005,NOVI 4BIS,,85.5,213.5,SABBIE CON ARGILLE,PLIOCENE,
1005706,PRATO,CALCARI SELCIF. GRIG. CHIAR.,86.0,104.75,CALCARE,LIAS MED.SUP. SL,
1004996,TEANO 5,COMPLESSO VULCANICO,86.5,98.0,TUFO ARGILLOSO-SABBIOSO FINISSIMO INGLOBANTE MINUTI FRAMMENTI (2-3 MM) DI LAVA LEUCITICA MARRONE E GRIGIASTRA. QUESTO TERRENO E' DEL TUTTO IDENTICO A QUELLO TRA 37 ED 83.50 E PUO' ESSERE ANCH'ESSO INTERPRETATO COME UNA MUD FLOW,PLEISTOCENE,
5557001,FERMO 1,,86.6,1251.6,ARGILLE CON SABBIE E MARNE,PLIOCENE,
5044018,BAGNACCIO 1,,87.0,97.0,MARNE SCAGLIOSE,OLIGOCENE,
914406,DARIA 8 DIR,,87.0,1530.0,,,
1003027,FOSSO,FORMAZIONI CONDENSATE DI S.T.,87.0,156.0,CALCARE-RADIOLARITI-CALCARE CON QUARZO,LIAS MED.SUP.SL,
653516,FRATELLO W1,,87.0,1224.0,ARGILLE (E SABBIE),,
1008374,SANFEDERICO 1,LIGURIDI S.L.,87.0,102.0,ARGILLITE-CALCARE,CRETACEO,EOCENE
1009501,TEANO 4,COMPLESSO LACUSTRE,87.0,90.0,"GHIAIE GROSSOLANE (DA 5 A 20 CM) COSTITUITE DA LAVE DIVERSE ALTERATE AI BORDI MA FRESCHE ALL'INTERNO. QUESTE LAVE SONO TUTTE A STRUTTURA PORFIRICA CON GROSSI FENOCRISTALLI (FINO A 1/2 CM) DI LEUCITE, BIOTITE, ECC. L'ESAME MICROSCOPICO HA RIFERITO QUESTI CIOTTOLI A ROCCE DI TIPO LATITICO O TRACHIANDESITICO. TUTTI I CIOTTOLI SI PRESENTANO A FORMA APPIATTITA, DISCOIDE, ED INDICANO UN AMBIENTE DI RIMANEGGIAMENTO LACUSTRE, LAGUNARE O MARINO",,
1004795,BALDI,GRUP. FORM DEL VERRUCANO S.T.,87.2,122.35,SCISTO-QUARZI VERDI,TRIASSICO,
1007703,MONTEROTONDO 4,SCAGLIA ROSSA,87.4,204.0,ARGILLITE,CRETACEO,EOCENE
1000325,TEANO 1,COMPLESSO VULCANICO,87.5,105.5,ALTERNANZE DI TUFO GRIGIO (CONTENENTE POMICI E SCORIE VARIE) E TUFO GIALLASTRO SABBIOSO-SCORIACEO.,PLEISTOCENE,
709221,ELEONORA 11X,,88.0,406.0,,,
1008768,SANTADRIANA/CN,MACIGNO,88.0,105.0,ARENARIA,OLIGOCENE-S,AQUITANIANO
1002675,CAMPIDANO 1,,89.0,184.0,"MARNA ARGILLOSA PLASTICA GRIGIO SCURA E VERDASTRA CON LIVELLETTI DI GHIAIA MEDIA E GROSSA COSTITUITA DA TRACHITI, ANDESITI E CALCARI",PLIOCENE INFERIORE,
824624,MONTE ARCI,,89.0,119.0,RIOLITE FESSURATA,,
5141001,111ischia,SEDIMENTI RECENTI,90.0,175.0,SABBIE E TRAVERTINI,QUATERNARIO,
1005654,CANTEO,CALCARI A PALOMBINI F.L.,90.0,280.0,ARGILLITE-CALCARE SILICEO-OFIOLITE,CRETACEO-I,
596921,CARBOLI CBIS,GRUPPO FLYSCH CALC.-MARN. F.L.,90.0,130.0,"CALCARI MARNOSI,MARNE",CRETACEO-SUP,
274727,CARGNACCO 1,GLAUCONIE DI CAVARELLA,90.0,129.0,GLAUCONIE,,
3420001,GERGEI,,90.0,109.0,ARENARIE,,
644376,LAGO 5,CALCARE SELCIFERO,90.0,180.0,CALCARE MICRITICO/CON QUARZO,LIAS-MED.SUP.SL,
5142019,LATERA 3,BRECCIA VULCANICA POLIGENICA,90.0,520.0,BRECCIA SEDIMENTARIA,QUATERNARIO,
5142020,LATERA 3D,BRECCIA VULCANICA POLIGENICA,90.0,430.0,BRECCIA VULCANICA,QUATERNARIO,
718206,LUMIERA 1BIS A,FLYSCH,90.0,575.0,"DIASPRI,CALC.,ARGILLITI,MARNE,AREN.",CRETACEO SUP.,CRETACEO INF.
626660,MONTEVERDI 2,FORMAZIONE DI LANCIAIA,90.0,210.0,ARENARIA-CALCARE-MARNA-ARGILLITE,PALEOCENE,EOCENE
5534042,POMARANCE 1,FORMAZIONI POSTOROGENICHE,90.0,480.0,"CONGLOMERATI,ARGILLE,ARENARIE",NEOGENE,
5536007,RADICONDOLI 15,GRUPPO FORM. SERIE GESSIFERA ,90.0,700.0,ARGILLE E GESSI,MESSINIANO,
1009501,TEANO 4,COMPLESSO LACUSTRE,90.0,93.0,"TUFITI ARGILLOSO-SABBIOSE GIALLICCE. QUANDO E' SECCO, QUESTO TERRENO E' MOLTO FRIABILE, POLVERULENTO E TALCOSO AL TATTO. SEMBRA DI INTRAVEDERE INGLOBATI ANCHE FRUSTOLI VEGETALI",,
5041007,76,FORMAZIONI POSTOROGENICHE,90.5,113.0,ARGILLE,MIOCENE SUO.,PLEISTOCENE
1005396,GARIGLIANO 1,,91.0,190.0,SABBIE-ARGILLE E TORBA,,
6536003,S.GIACOMO 1,PORTO GARIBALDI,91.3,628.3,SABBIE CON INTERCALAZIONI DI ARGILLE,PLIOCENE INF.,
1006556,ICV 1,,91.6,246.95,TUFI CON VARIE INTERCALAZIONI DI SABBIA ED ARGILLA,,
5655002,MACERATA 2,,91.6,946.6,ARGILLE E SABBIE,PLIOCENE,
1005475,CARBOLIHN 3,CALCARE MASSICCIO,91.85,114.1,CALCARE,LIAS INF. S.L.,
5243007,ALFINA 2,S. FIORA F.L.,92.0,600.0,ARGILLITI E CALCARI,CRETACEO,
722522,GONNOSNO',,92.0,133.0,SCISTO,PALEOZOICO,
6535008,CAVONE 6,PORTO GARIBALDI,92.1,242.1,SABBIE ARGILLOSE,PLIOCENE INF.,
4944008,VICO 1,DEPOS. LACUSTRI INTRAVULCANICI,92.5,105.0,ARGILLE E TUFITI,QUATERNARIO,
1009501,TEANO 4,COMPLESSO LAGUNARE,93.0,97.0,"GHIAIETTO COSTITUITO TUTTO DA ELEMENTI VULCANICI (SCORIE, LAPILLI, LAVE, ECC) A GRANULOMETRIA TRA 1 MM ED ALCUNI CM. NON TUTTI GLI ELEMENTI APPAIONO ARROTONDATI, QUELLI ARROTONDATI SONO A VOLTE SCHIACCIATI. SI TRATTA PROBABILMENTE DI UN DEPOSITO CLASTICO DI SPIAGGIA",,
5243006,88,LIGURIDI S.L.,94.0,117.0,"ARGILLITI, MARNE, ARENARIE E CALCARI",OLIGOCENE,CRETACEO SUP.
3820012,AURORA 1,,94.0,121.0,GRANITO SANO,CARBONIFERO,
1001412,BAGNOLO/LR,LIGURIDI S.L.,94.0,198.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
5535017,DOCCIOLI 1,CALCARE MASSICCIO,94.0,215.0,CALCARI,LIAS INF. S.L.,
1007313,PELAGHI,BRECCIA ANIDRITI E DOLOMIE SCT,94.0,500.2,CALCARE DOLOMITICO-CALCARE-ANIDRITE-QUARZITI,TRIASSICO-S,
5534027,SASSO 9,SCAGLIA ROSSA,94.0,155.0,"ARGILLITI,CALCARI ED ARENARIE",OLIGOCENE INF.,CRETACEO SUP.
374251,TRAVALE 4BIS,BRECCIA ANIDRITI E DOLOMIE SCT,94.0,100.0,CALCARE DOLOMITICO-ANIDRITE,RETICO,
751172,93,MACIGNO,94.3,155.0,ARENARIA-ARGILLITE,OLIGOCENE-SUP,AQUITANIANO
698773,150,LIGURIDI S.L.,95.0,778.0,OFIOLITE-ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
1008082,LAGO 3,LIGURIDI S.L.,95.0,172.0,ARGILLITE-CALCARE MARNOSO,CRETACEO,EOCENE
1007632,MAGLIANO IN TOSCANA,,95.0,105.0,SABBIE,,
767952,MONTECASTELLI 1,GRUPPO FORMAZIONI POSTOROGENICHE,95.0,305.0,ARGILLA MARNOSA-CONGLOMERATO-SABBIA-GESSO,MIOCENE-SUP,
777251,S.ADRIANA/MR,CALCARE MASSICCIO,95.7,157.0,CALCARE,LIAS-MED.SUP. SL,
911328,SQUALO 8 X DIR,,96.0,1187.0,,,
5954001,JESI 3,,96.5,1057.5,ARGILLE CON SABBIE,PLIOCENE,
5555001,MACERATA 1,,96.6,671.6,ARGILLE,PLIOCENE,
5044018,BAGNACCIO 1,,97.0,108.0,CALCARI GRIGIO-ROSA,CRETACEO SUP.,
1003276,MELI 2,BRECCIA ANIDRITI E DOLOMIE SCT,97.0,157.7,CALCARE-ANIDRITE,TRIASSICO-S,
